location,mintemp,maxtemp,rainfall,evaporation,sunshine,winddir,windspeed,humidity,pressure,cloud,temp,raintoday,raintom
Witchcliffe,3.3,18.3,0.2,NA,NA,SE,9,59,1028,NA,17,No,No
Witchcliffe,3.9,16.3,0,NA,NA,NNE,11,60,1025.7,NA,15.8,No,No
Witchcliffe,1.7,17.9,0,NA,NA,ESE,7,47,1020.8,NA,17.5,No,No
Witchcliffe,3,18.3,0,NA,NA,NE,13,54,1016.7,NA,17.5,No,Yes
Witchcliffe,7.9,18.9,4.8,NA,NA,W,22,59,1007.1,NA,18.1,Yes,Yes
Witchcliffe,12.5,19.1,16.8,NA,NA,NW,26,67,1014.7,NA,16,Yes,Yes
Witchcliffe,11.3,18.3,15.2,NA,NA,N,24,66,1009.4,NA,16.5,Yes,Yes
Witchcliffe,13.2,18.2,13.8,NA,NA,WNW,20,74,1001.9,NA,14.9,Yes,Yes
Witchcliffe,11.3,14.9,13.8,NA,NA,SW,20,59,1008.1,NA,13.4,Yes,Yes
Witchcliffe,8.1,14.3,3,NA,NA,S,15,60,1014.7,NA,14.1,Yes,No
Witchcliffe,7.3,15.6,0.2,NA,NA,SSW,13,64,1023.5,NA,13.6,No,No
Witchcliffe,8.1,15.9,0,NA,NA,SSW,9,55,1028.2,NA,14.4,No,No
Witchcliffe,5.2,15.4,0,NA,NA,NNE,9,54,1025.7,NA,14.6,No,No
Witchcliffe,5.1,18.1,0.2,NA,NA,N,37,67,1011,NA,17.1,No,Yes
Witchcliffe,10.9,15,21.4,NA,NA,WNW,26,83,1005.5,NA,12.5,Yes,Yes
Witchcliffe,11.5,15.7,13.8,NA,NA,W,19,65,1014.6,NA,14,Yes,Yes
Witchcliffe,10,17.9,4.2,NA,NA,NW,28,82,1008.6,NA,15.3,Yes,Yes
Witchcliffe,8.4,14.9,55,NA,NA,NW,17,56,1001.5,NA,13.9,Yes,Yes
Witchcliffe,6.6,13,17.6,NA,NA,WSW,15,84,996.5,NA,8,Yes,Yes
Witchcliffe,7.4,15.2,13.8,NA,NA,SW,15,59,1014.6,NA,14,Yes,Yes
Witchcliffe,8.7,16.7,1.2,NA,NA,NNW,26,86,1012.3,NA,14.5,Yes,Yes
Witchcliffe,8.1,16.4,6,NA,NA,NW,26,74,1011.8,NA,13.1,Yes,Yes
Witchcliffe,10.7,17.1,16.6,NA,NA,NW,24,64,1007.5,NA,16,Yes,Yes
Witchcliffe,12,18.2,8.6,NA,NA,NW,30,66,1003.2,NA,16.5,Yes,Yes
Witchcliffe,12.7,18,5,NA,NA,WNW,28,67,999.4,NA,15.1,Yes,Yes
Witchcliffe,7.4,14.1,19.6,NA,NA,WSW,30,50,1010.6,NA,11.8,Yes,Yes
Witchcliffe,8.6,16.3,5.4,NA,NA,W,20,82,1016.6,NA,13.5,Yes,Yes
Witchcliffe,9.6,16.8,6.2,NA,NA,NNW,22,65,1011.9,NA,15.7,Yes,Yes
Witchcliffe,13.2,16.7,10.8,NA,NA,WNW,26,55,1008.4,NA,15,Yes,Yes
Witchcliffe,11.3,16.9,7.2,NA,NA,NW,28,59,1013.4,NA,16.3,Yes,Yes
Witchcliffe,12.3,14.3,5.4,NA,NA,WSW,11,62,1013.2,NA,12.7,Yes,Yes
Witchcliffe,6.4,15.4,3,NA,NA,W,26,56,1009.8,NA,14.3,Yes,Yes
Witchcliffe,11.2,14.8,6.2,NA,NA,W,20,73,1008.4,NA,13,Yes,Yes
Witchcliffe,9.2,13.9,3.2,NA,NA,SW,20,57,1015.7,NA,12.8,Yes,Yes
Witchcliffe,9.6,15.5,2.2,NA,NA,SSW,17,74,1020,NA,15.3,Yes,No
Witchcliffe,8.8,15.7,0.4,NA,NA,SW,6,75,NA,NA,14.7,No,No
Witchcliffe,10.4,14.7,0.2,NA,NA,SW,11,68,1018.2,NA,14,No,No
Witchcliffe,10.4,15.2,0,NA,NA,SW,11,60,1012.2,NA,14,No,Yes
Witchcliffe,8.1,14,6.6,NA,NA,S,20,71,1014.2,NA,10.8,Yes,Yes
Witchcliffe,4.1,14.9,1.6,NA,NA,SW,17,62,1026.1,NA,13.1,Yes,No
Witchcliffe,7.3,15.8,0.2,NA,NA,W,17,66,1026.6,NA,14.9,No,Yes
Witchcliffe,9.2,17.8,1.4,NA,NA,NW,20,79,1020.3,NA,13.3,Yes,Yes
Witchcliffe,10.6,17.1,8,NA,NA,WSW,26,68,1010.7,NA,12.4,Yes,Yes
Witchcliffe,7.8,13.6,8.2,NA,NA,WSW,15,67,1019.2,NA,11.7,Yes,No
Witchcliffe,8.7,13.9,0.4,NA,NA,SE,4,58,1021.8,NA,13.2,No,No
Witchcliffe,9,16.2,0,NA,NA,N,24,59,1009.2,NA,16.1,No,Yes
Witchcliffe,8,14.2,13.4,NA,NA,SW,26,52,1013.1,NA,12.3,Yes,Yes
Witchcliffe,9.2,16,5.2,NA,NA,WSW,17,69,1019.3,NA,14.3,Yes,Yes
Witchcliffe,9.8,17.5,2,NA,NA,W,20,61,1016.2,NA,12.7,Yes,Yes
Witchcliffe,3.4,16.5,10.2,NA,NA,NW,26,58,1017.6,NA,15.3,Yes,Yes
Witchcliffe,11.4,17,5,NA,NA,WNW,20,73,1010.5,NA,14.7,Yes,Yes
Witchcliffe,11.9,16.2,15.8,NA,NA,W,26,80,996.7,NA,12.7,Yes,Yes
Witchcliffe,10.3,15,15,NA,NA,W,24,77,1003.2,NA,11,Yes,Yes
Witchcliffe,7.9,14.6,4,NA,NA,WSW,28,61,1014.7,NA,12,Yes,Yes
Witchcliffe,8.9,16.1,1.2,NA,NA,WNW,22,48,1019.6,NA,15.4,Yes,Yes
Witchcliffe,11.5,18.2,6,NA,NA,NW,26,62,1011.9,NA,17.2,Yes,Yes
Witchcliffe,11.3,15.3,4.6,NA,NA,WSW,20,57,1011.3,NA,13.8,Yes,No
Witchcliffe,9,16.9,0.8,NA,NA,W,20,69,1016.8,NA,15.8,No,Yes
Witchcliffe,12.1,17.8,3.6,NA,NA,NW,26,92,1010.1,NA,14.5,Yes,Yes
Witchcliffe,9.5,15.4,18.6,NA,NA,W,26,81,1016.7,NA,12.3,Yes,Yes
Witchcliffe,9.7,15.7,2.6,NA,NA,WNW,15,58,1017.4,NA,14.7,Yes,Yes
Witchcliffe,8.2,16.5,4.4,NA,NA,WNW,17,86,1006.4,NA,13.6,Yes,Yes
Witchcliffe,9.9,14.4,11,NA,NA,SW,26,62,1011.5,NA,10.4,Yes,No
Witchcliffe,8.5,NA,0.6,NA,NA,NW,17,81,1020,NA,15,No,Yes
Witchcliffe,NA,16.7,5.2,NA,NA,WNW,15,64,1020.4,NA,14.8,Yes,No
Witchcliffe,12.1,15.2,0.4,NA,NA,SSW,24,57,1022.8,NA,13.4,No,No
Witchcliffe,8,15.2,0.2,NA,NA,SSE,17,49,1029.2,NA,14.6,No,No
Witchcliffe,2.2,18,0,NA,NA,WSW,11,54,1026.7,NA,16.7,No,No
Witchcliffe,5,20.5,0,NA,NA,NW,24,58,1014.8,NA,19.1,No,Yes
Witchcliffe,9.5,14.6,15.2,NA,NA,WSW,17,59,1012.4,NA,12.8,Yes,Yes
Witchcliffe,5.9,14,6.8,NA,NA,SSE,13,81,1009.6,NA,9.6,Yes,Yes
Witchcliffe,1.9,14.3,3.4,NA,NA,S,15,63,1020.4,NA,13.1,Yes,Yes
Witchcliffe,6.6,15.1,2.6,NA,NA,W,13,77,1022.1,NA,14.5,Yes,No
Witchcliffe,6.5,18,0.6,NA,NA,NNW,28,70,1018.1,NA,16.1,No,Yes
Witchcliffe,7.8,20,0,NA,NA,N,28,70,1013.8,NA,18.8,No,Yes
Witchcliffe,12.1,17.4,11.6,NA,NA,SSW,11,53,1016.8,NA,16.4,Yes,No
Witchcliffe,5.5,14,0,NA,NA,NA,0,83,1009.7,NA,13.3,No,Yes
Witchcliffe,9.9,17.6,1.6,NA,NA,WSW,19,65,1018.2,NA,15.2,Yes,Yes
Witchcliffe,9.9,18,3.4,NA,NA,SW,9,87,1021.7,NA,15.2,Yes,Yes
Witchcliffe,11.5,19.1,3.8,NA,NA,W,13,58,1024.3,NA,18.2,Yes,Yes
Witchcliffe,9.3,18.9,1.8,NA,NA,NNE,13,79,1024.7,NA,16.5,Yes,No
Witchcliffe,11.1,20.1,0.2,NA,NA,S,11,70,1021.4,NA,18.2,No,No
Witchcliffe,3.7,19.5,0.2,NA,NA,W,7,59,1019.1,NA,18.5,No,No
Witchcliffe,8,19.7,0,NA,NA,NNW,30,85,1015.5,NA,16.9,No,Yes
Witchcliffe,10.6,14.9,23.6,NA,NA,SSW,15,58,1021.6,NA,13.4,Yes,Yes
Witchcliffe,4.2,13.7,4.6,NA,NA,ESE,2,88,1028.8,NA,9,Yes,Yes
Witchcliffe,2.9,14.7,4.8,NA,NA,N,15,80,1026.5,NA,12.8,Yes,Yes
Witchcliffe,7.8,16.1,15,NA,NA,NNE,7,81,1024.2,NA,15.1,Yes,Yes
Witchcliffe,8.2,16.9,17.6,NA,NA,SSW,15,67,1024.3,NA,15.5,Yes,Yes
Witchcliffe,7.7,15.4,3,NA,NA,SSE,13,74,1028.1,NA,14.1,Yes,Yes
Witchcliffe,9.4,15.9,2.6,NA,NA,SSE,20,72,1031.4,NA,14.5,Yes,No
Witchcliffe,7.4,16.1,0,NA,NA,N,6,53,1031.9,NA,15.6,No,No
Witchcliffe,2.1,16.1,0,NA,NA,N,17,77,1025.7,NA,14.3,No,Yes
Witchcliffe,5.3,14.7,3.8,NA,NA,S,4,70,1026.5,NA,11.5,Yes,Yes
Witchcliffe,1.7,14.5,1.8,NA,NA,SSW,17,61,1027.2,NA,13.1,Yes,No
Witchcliffe,3.5,14.3,0.6,NA,NA,SSE,11,69,1027.5,NA,13.8,No,No
Witchcliffe,5.1,15.5,0.2,NA,NA,N,15,67,1024.8,NA,14.3,No,No
Witchcliffe,7.1,15.6,0.4,NA,NA,N,20,79,1021.6,NA,13.8,No,Yes
Witchcliffe,9.3,17.8,2,NA,NA,N,24,60,1011.9,NA,16.4,Yes,Yes
Witchcliffe,11.8,16.7,16.8,NA,NA,NW,20,69,996.3,NA,15.6,Yes,Yes
Witchcliffe,8.1,12.1,28.6,NA,NA,SSW,37,76,1002.7,NA,9.7,Yes,Yes
Witchcliffe,6.6,16.5,24.4,NA,NA,WNW,22,60,1013.8,NA,15.3,Yes,Yes
Witchcliffe,10.8,18.7,5.4,NA,NA,WNW,22,89,1005.3,NA,13.1,Yes,Yes
Witchcliffe,7.1,13,21,NA,NA,SW,28,71,1007.8,NA,12.2,Yes,Yes
Witchcliffe,7.6,16.7,6.8,NA,NA,SW,13,69,1020.5,NA,15,Yes,No
Witchcliffe,6.9,17.2,1,NA,NA,NNW,9,63,1022.3,NA,16.8,No,Yes
Witchcliffe,8.7,19,1.8,NA,NA,NW,24,66,1017,NA,15.8,Yes,Yes
Witchcliffe,12.9,16.8,15,NA,NA,S,19,93,1016.5,NA,12.4,Yes,Yes
Witchcliffe,6.1,15.3,5.6,NA,NA,SSW,20,58,1026.3,NA,14.2,Yes,Yes
Witchcliffe,7.3,16.2,2.6,NA,NA,SSW,15,75,1028.7,NA,14.2,Yes,Yes
Witchcliffe,4.8,16.1,2.4,NA,NA,SSW,11,69,1029.8,NA,14.7,Yes,No
Witchcliffe,2.7,16.2,1,NA,NA,SE,2,52,1029.2,NA,14.8,No,No
Witchcliffe,1.6,17.9,0,NA,NA,NNE,7,51,1028.2,NA,15.5,No,No
Witchcliffe,3.1,17.7,0,NA,NA,N,13,58,1028.2,NA,16.1,No,No
Witchcliffe,7.9,19.4,0,NA,NA,E,6,43,1030.1,NA,18.5,No,No
Witchcliffe,2.9,16.8,0,NA,NA,N,20,70,1022.3,NA,16.5,No,Yes
Witchcliffe,8.4,19.9,1.4,NA,NA,NW,15,97,1013.9,NA,13,Yes,Yes
Witchcliffe,11,17.3,33.2,NA,NA,W,17,64,1014.3,NA,16.8,Yes,Yes
Witchcliffe,9.5,17.5,2.4,NA,NA,WNW,9,77,1016.4,NA,15.8,Yes,Yes
Witchcliffe,9.7,15.3,26.2,NA,NA,WNW,13,64,1013.5,NA,14.8,Yes,Yes
Witchcliffe,11,15.1,17.2,NA,NA,S,15,63,1018.5,NA,12.9,Yes,Yes
Witchcliffe,7,16.7,3.6,NA,NA,W,19,70,1024.6,NA,14.9,Yes,Yes
Witchcliffe,9.7,18.1,2,NA,NA,WNW,11,64,1029.8,NA,18,Yes,No
Witchcliffe,4.9,18.6,0,NA,NA,N,19,59,1031.5,NA,17.9,No,No
Witchcliffe,3.5,20.8,0,NA,NA,NNW,22,59,1027.6,NA,20.5,No,No
Witchcliffe,4.8,20.1,0,NA,NA,SE,9,57,1026.7,NA,18.9,No,No
Witchcliffe,7.1,20.1,0.2,NA,NA,NW,15,55,1022.9,NA,19.4,No,Yes
Witchcliffe,10.3,19.1,2.4,NA,NA,SSW,19,79,1020.8,NA,15.6,Yes,No
Witchcliffe,8.4,15.1,0.8,NA,NA,SSE,7,63,1022.5,NA,13.8,No,Yes
Witchcliffe,5.5,16.9,1.2,NA,NA,SW,20,70,1024,NA,14,Yes,Yes
Witchcliffe,8.3,16.2,3,NA,NA,SE,13,73,1028.3,NA,13.4,Yes,No
Witchcliffe,2.3,15.9,0,NA,NA,N,17,58,1026.5,NA,15.2,No,No
Witchcliffe,1.6,16.5,0,NA,NA,N,33,45,1017.6,NA,15.8,No,No
Witchcliffe,11.2,18.1,0.4,NA,NA,NNW,26,82,1008.8,NA,14.1,No,Yes
Witchcliffe,11.4,17.3,71,NA,NA,WNW,7,79,1002.6,NA,13.5,Yes,Yes
Witchcliffe,9.2,16.4,14.4,NA,NA,WSW,19,92,1012.8,NA,14,Yes,Yes
Witchcliffe,9.6,15.5,2.6,NA,NA,WSW,13,57,1021.3,NA,14.6,Yes,No
Witchcliffe,7.6,18.8,0,NA,NA,W,11,59,1022.9,NA,17.7,No,No
Witchcliffe,6.9,18.5,0,NA,NA,NNE,11,47,1011,NA,17.1,No,No
Witchcliffe,5,16.5,0.4,NA,NA,SSW,26,71,1004.7,NA,13.6,No,Yes
Witchcliffe,6.6,12.9,6.2,NA,NA,SSW,19,56,1016.4,NA,11.3,Yes,Yes
Witchcliffe,6.5,15.8,4.4,NA,NA,W,17,58,1021.3,NA,14.2,Yes,Yes
Witchcliffe,7,16,1.4,NA,NA,W,15,55,1019.1,NA,15.3,Yes,Yes
Witchcliffe,5.7,16.7,4.2,NA,NA,WSW,17,70,1013.5,NA,14.2,Yes,Yes
Witchcliffe,6.4,14.8,3.4,NA,NA,SSW,20,45,1019.2,NA,13.3,Yes,No
Witchcliffe,4.6,15.7,0.6,NA,NA,S,22,70,1021.2,NA,14.7,No,Yes
Witchcliffe,7,19.8,0,NA,NA,N,13,74,NA,NA,19.6,No,Yes
Witchcliffe,13.2,20.1,28,NA,NA,WNW,22,74,NA,NA,16.9,Yes,Yes
Witchcliffe,15.6,19.8,6,NA,NA,NW,24,62,NA,NA,18.4,Yes,Yes
Witchcliffe,15.5,20.4,2.4,NA,NA,WNW,24,78,NA,NA,17.7,Yes,Yes
Witchcliffe,10.2,17.4,14.6,NA,NA,SSW,6,53,NA,NA,16.1,Yes,Yes
Witchcliffe,8.7,16,3.6,NA,NA,SE,13,79,NA,NA,13.3,Yes,Yes
Witchcliffe,3.9,17.5,4,NA,NA,SSE,9,50,NA,NA,15.9,Yes,No
Witchcliffe,11.6,17.4,0,NA,NA,N,28,57,NA,NA,17,No,No
Witchcliffe,8.6,15.8,0,NA,NA,N,30,62,NA,NA,15.3,No,Yes
Witchcliffe,12.3,18.4,16.2,NA,NA,WNW,26,52,NA,NA,17.3,Yes,Yes
Witchcliffe,12.5,16.9,7.4,NA,NA,W,17,88,NA,NA,13.5,Yes,Yes
Witchcliffe,12.3,17.9,9.6,NA,NA,WSW,13,57,NA,NA,16.3,Yes,No
Witchcliffe,8.4,18.8,0,NA,NA,NW,15,64,NA,NA,17.2,No,Yes
Witchcliffe,11.4,18.6,4.4,NA,NA,WSW,22,58,NA,NA,16.8,Yes,Yes
Witchcliffe,14.3,18.6,5,NA,NA,WNW,20,71,NA,NA,17,Yes,Yes
Witchcliffe,14.3,18.5,3.2,NA,NA,WSW,11,85,NA,NA,16.1,Yes,Yes
Witchcliffe,13.4,17.2,1.4,NA,NA,WSW,4,59,NA,NA,17,Yes,No
Witchcliffe,10,18.8,0,NA,NA,N,13,92,NA,NA,17.2,No,Yes
Witchcliffe,9.8,20.2,8.6,NA,NA,NW,22,66,NA,NA,18.6,Yes,No
Witchcliffe,15.4,20.1,0.2,NA,NA,WNW,24,73,NA,NA,17.4,No,Yes
Witchcliffe,10.3,17,22.8,NA,NA,NW,22,60,NA,NA,15.9,Yes,No
Witchcliffe,8.6,18.9,0.2,NA,NA,NNE,15,74,NA,NA,15.5,No,Yes
Witchcliffe,11,20,5,NA,NA,N,24,84,NA,NA,17.6,Yes,Yes
Witchcliffe,14.1,17.8,27.2,NA,NA,WNW,17,53,NA,NA,16.2,Yes,Yes
Witchcliffe,6.3,16.7,2.8,NA,NA,NNW,9,51,NA,NA,15.2,Yes,Yes
Witchcliffe,7.5,15.7,3.4,NA,NA,W,13,87,NA,NA,11.8,Yes,Yes
Witchcliffe,10.1,15,11.8,NA,NA,W,24,59,NA,NA,14.7,Yes,Yes
Witchcliffe,9.2,13.1,20.8,NA,NA,SW,22,69,NA,NA,11.8,Yes,Yes
Witchcliffe,6.1,13.4,15.4,NA,NA,S,17,68,NA,NA,12.1,Yes,Yes
Witchcliffe,3.5,14,2,NA,NA,SSW,13,81,NA,NA,12.1,Yes,No
Witchcliffe,6.9,14.2,0.8,NA,NA,SSE,11,68,NA,NA,13.5,No,Yes
Witchcliffe,7.1,14.8,3.2,NA,NA,SSE,13,87,NA,NA,11.9,Yes,Yes
Witchcliffe,5.3,14.8,2.4,NA,NA,ESE,9,58,NA,NA,14.1,Yes,No
Witchcliffe,2.1,15,0,NA,NA,ESE,9,58,NA,NA,14.1,No,No
Witchcliffe,1.3,15.7,0.2,NA,NA,SSE,15,59,NA,NA,14.1,No,No
Witchcliffe,3,14.9,0,NA,NA,E,15,61,NA,NA,13.9,No,No
Witchcliffe,6.9,12.4,0.4,NA,NA,E,15,87,NA,NA,11,No,Yes
Witchcliffe,9.4,17.6,1.2,NA,NA,N,7,60,NA,NA,16.6,Yes,No
Witchcliffe,4.8,18.1,0.2,NA,NA,NNE,11,65,NA,NA,17.7,No,No
Witchcliffe,10.7,18.4,0,NA,NA,N,28,64,1015.2,NA,17.5,No,Yes
Witchcliffe,13.2,17.5,37,NA,NA,SW,19,64,1009.6,NA,16.3,Yes,Yes
Witchcliffe,6.2,17.1,5,NA,NA,SW,13,48,1019.8,NA,16,Yes,No
Witchcliffe,2.9,16.7,0,NA,NA,N,13,48,1022.6,NA,16.2,No,No
Witchcliffe,1.2,17.3,0,NA,NA,ENE,7,41,1020.3,NA,16.5,No,No
Witchcliffe,3.6,16.4,0.2,NA,NA,N,20,78,1015,NA,15.4,No,Yes
Witchcliffe,9,15.8,16.2,NA,NA,NA,0,84,1014.7,NA,14.9,Yes,Yes
Witchcliffe,2.6,16.6,2.6,NA,NA,NNE,13,72,1014,NA,15.1,Yes,No
Witchcliffe,5.4,17.3,1,NA,NA,WSW,17,64,1014.8,NA,16.2,No,Yes
Witchcliffe,6.8,18.4,0.2,NA,NA,N,26,69,1015.2,NA,17.1,No,No
Witchcliffe,12.5,17.7,0,NA,NA,NNW,30,99,1009.6,NA,16.7,No,Yes
Witchcliffe,10.3,18.5,46.4,NA,NA,NW,22,61,1014.5,NA,17,Yes,Yes
Witchcliffe,9.6,18.9,3.2,NA,NA,NNE,26,80,1004.2,NA,16.7,Yes,Yes
Witchcliffe,13.1,17,17.4,NA,NA,WNW,26,69,1000.1,NA,15.8,Yes,Yes
Witchcliffe,11,16.8,28.4,NA,NA,NW,28,76,1005.8,NA,15.1,Yes,Yes
Witchcliffe,12.4,18.2,16.8,NA,NA,NW,22,73,1005.1,NA,16.5,Yes,Yes
Witchcliffe,13.1,16.2,5.2,NA,NA,W,33,54,1006.3,NA,14.2,Yes,Yes
Witchcliffe,11.5,18.4,6.2,NA,NA,NW,33,75,1005.5,NA,16.4,Yes,Yes
Witchcliffe,14.1,17.3,6.6,NA,NA,W,26,91,1007.5,NA,14.1,Yes,Yes
Witchcliffe,10.8,15.5,7.8,NA,NA,SW,22,70,1018.6,NA,12,Yes,Yes
Witchcliffe,8.5,15.7,4.4,NA,NA,S,15,58,1025.8,NA,13.9,Yes,No
Witchcliffe,2.8,15.6,0,NA,NA,N,7,51,1023.7,NA,14.7,No,No
Witchcliffe,1.1,16.5,0.2,NA,NA,N,28,49,1013.1,NA,15.5,No,Yes
Witchcliffe,8.8,17.7,9,NA,NA,NW,20,51,1015,NA,16.4,Yes,Yes
Witchcliffe,8.6,16.3,5.4,NA,NA,WSW,24,65,1014,NA,14.3,Yes,Yes
Witchcliffe,11.6,16,3.2,NA,NA,SE,7,71,1020.9,NA,13.9,Yes,No
Witchcliffe,7.7,18.2,0.2,NA,NA,W,13,61,1022.5,NA,16.1,No,No
Witchcliffe,4.2,19,0,NA,NA,NNE,7,42,1020.1,NA,18.2,No,No
Witchcliffe,5.7,18.4,0,NA,NA,NNW,11,51,1011.4,NA,17.9,No,No
Witchcliffe,8.9,19.1,0,NA,NA,N,35,72,1001.1,NA,18.4,No,Yes
Witchcliffe,10.1,17.1,53.4,NA,NA,WNW,22,55,1011.3,NA,16,Yes,Yes
Witchcliffe,12.3,17.3,3.6,NA,NA,WNW,17,80,1005.3,NA,10.3,Yes,Yes
Witchcliffe,8.3,15.1,15.4,NA,NA,SW,11,70,1020.5,NA,13.3,Yes,Yes
Witchcliffe,8,17.5,5.2,NA,NA,WNW,20,56,1023.5,NA,15.6,Yes,No
Witchcliffe,11.6,18,0,NA,NA,NW,17,59,1020.9,NA,16.9,No,No
Witchcliffe,12.5,19.5,0,NA,NA,N,24,63,1015.2,NA,18.4,No,No
Witchcliffe,10.7,19.9,0,NA,NA,NNW,26,75,1013.5,NA,18.3,No,Yes
Witchcliffe,16.4,20.9,4.4,NA,NA,N,52,79,1006.6,NA,20.1,Yes,Yes
Witchcliffe,12.6,16.4,31.8,NA,NA,WNW,17,54,1019.8,NA,15.4,Yes,No
Witchcliffe,8.6,18.4,0.4,NA,NA,NNW,35,57,1017.9,NA,17.7,No,Yes
Witchcliffe,10.2,15.2,16,NA,NA,SSW,13,55,1026.2,NA,13.5,Yes,No
Witchcliffe,8.2,15.5,0,NA,NA,W,15,56,1027.5,NA,14.9,No,No
Witchcliffe,8.5,16.4,0.2,NA,NA,WNW,11,73,1024.5,NA,14.1,No,Yes
Witchcliffe,9.1,17.8,1.8,NA,NA,WNW,17,76,1020.5,NA,15.4,Yes,Yes
Witchcliffe,5.5,17.9,0,NA,NA,N,15,67,1018.7,NA,16.9,No,Yes
Witchcliffe,12.6,18.3,24.6,NA,NA,WNW,20,63,1016.2,NA,17.4,Yes,Yes
Witchcliffe,13.1,19,3.2,NA,NA,WNW,24,65,1010.7,NA,15.8,Yes,Yes
Witchcliffe,10.4,18.5,1.2,NA,NA,NNW,31,73,1008.6,NA,15,Yes,Yes
Witchcliffe,9.6,15.6,28,NA,NA,W,33,56,1007.5,NA,13.8,Yes,Yes
Witchcliffe,8.8,17.8,6.8,NA,NA,W,19,72,1019.6,NA,15.8,Yes,Yes
Witchcliffe,13.9,19.4,1.2,NA,NA,NW,31,68,1016.5,NA,17.6,Yes,Yes
Witchcliffe,11.5,17.2,15.4,NA,NA,WSW,30,62,1011.8,NA,14.6,Yes,Yes
Witchcliffe,6.7,15.5,3,NA,NA,S,11,56,1022.4,NA,13.9,Yes,No
Witchcliffe,5.4,17.8,0,NA,NA,W,13,49,1023.7,NA,15.8,No,No
Witchcliffe,4.3,18.8,0,NA,NA,NNW,20,61,1017.9,NA,16.7,No,Yes
Witchcliffe,8.9,19.2,2.4,NA,NA,WNW,20,69,1012.3,NA,16.5,Yes,Yes
Witchcliffe,10.2,14.7,7.8,NA,NA,WSW,19,53,1010.6,NA,13.9,Yes,Yes
Witchcliffe,9,14.2,10.8,NA,NA,SW,30,53,1010.1,NA,11.8,Yes,Yes
Witchcliffe,6.4,17,2.2,NA,NA,W,13,51,1018.3,NA,15.2,Yes,No
Witchcliffe,8.9,18.5,0,NA,NA,S,15,52,1017.6,NA,17.9,No,No
Witchcliffe,6.4,20.2,0,NA,NA,ESE,13,46,1016.3,NA,19.8,No,No
Witchcliffe,6.9,23.4,0.2,NA,NA,W,17,51,1009.6,NA,21.5,No,Yes
Witchcliffe,12.2,19.6,19,NA,NA,S,17,72,1008.2,NA,16.5,Yes,Yes
Witchcliffe,10.9,25.4,0,NA,NA,SSW,13,NA,1012.7,NA,22.9,No,No
Witchcliffe,11,19.5,0,NA,NA,NNE,7,NA,1013.7,NA,18.1,No,Yes
Witchcliffe,13.8,22.1,34.6,NA,NA,SSW,17,NA,1006,NA,21,Yes,Yes
Witchcliffe,13.3,18.5,5.4,NA,NA,WSW,9,NA,1012,NA,15.6,Yes,Yes
Witchcliffe,11.1,18.8,2.2,NA,NA,W,24,NA,1003.1,NA,17.1,Yes,Yes
Witchcliffe,11.6,17.3,18.4,NA,NA,W,17,NA,1013.5,NA,16.2,Yes,Yes
Witchcliffe,11.7,19.2,6.2,NA,NA,NW,20,NA,1018.4,NA,18.3,Yes,Yes
Witchcliffe,9.1,19.4,8.2,NA,NA,S,13,NA,1023.8,NA,17.6,Yes,No
Witchcliffe,6.7,20.9,0,NA,NA,SSE,13,NA,1023.9,NA,19.9,No,No
Witchcliffe,7.6,21.7,0.2,NA,NA,N,20,NA,1015.9,NA,21.1,No,No
Witchcliffe,10.3,19.4,0.8,NA,NA,NW,13,NA,1014.2,NA,17.7,No,Yes
Witchcliffe,8.9,19.9,6.4,NA,NA,WSW,13,NA,1018.1,NA,19.6,Yes,Yes
Witchcliffe,10.7,18.9,3.6,NA,NA,SW,15,NA,1020.8,NA,18.5,Yes,Yes
Witchcliffe,8.8,18.9,2.6,NA,NA,W,17,NA,1018.8,NA,18.3,Yes,No
Witchcliffe,10.4,18.9,0.6,NA,NA,SW,11,NA,1018.7,NA,18,No,Yes
Witchcliffe,14.3,17.4,0,NA,NA,WSW,41,NA,991.5,NA,13.9,No,Yes
Witchcliffe,13.3,14.9,47.8,NA,NA,W,31,NA,1001.5,NA,13.2,Yes,Yes
Witchcliffe,9.4,16.2,9.6,NA,NA,NNW,19,NA,999.7,NA,14.9,Yes,Yes
Witchcliffe,9.8,13.5,46.8,NA,NA,SW,13,NA,1012.8,NA,11.3,Yes,Yes
Witchcliffe,6.5,15.6,3,NA,NA,SW,7,NA,1011,NA,14.8,Yes,Yes
Witchcliffe,10.6,17.9,15.6,NA,NA,SW,15,NA,1019.1,NA,16.5,Yes,Yes
Witchcliffe,9.3,18.9,1.8,NA,NA,NW,15,NA,1021.1,NA,18.1,Yes,Yes
Witchcliffe,10.2,20.2,2.8,NA,NA,WNW,17,NA,1022.6,NA,19,Yes,No
Witchcliffe,11.5,20.1,0.8,NA,NA,N,22,NA,1016.6,NA,18.8,No,Yes
Witchcliffe,14,16.6,19.8,NA,NA,S,17,NA,1012.7,NA,13.6,Yes,Yes
Witchcliffe,6.3,13.9,2.6,NA,NA,SSW,37,NA,1015.7,NA,10.9,Yes,Yes
Witchcliffe,3.1,16,0,NA,NA,NNE,24,66,1018.1,NA,14.8,No,No
Witchcliffe,9.3,16.4,0,NA,NA,WNW,17,96,1012.1,NA,13,No,Yes
Witchcliffe,11.8,16.9,32.6,NA,NA,WNW,20,63,1019,NA,15.7,Yes,Yes
